t-SNE1,t-SNE2
-43.356113,2.841093
-28.179842,6.6376925
-53.00987,-26.37217
50.879673,38.806244
-45.178535,40.940624
-69.18096,15.5530615
40.805325,1.7884119
40.62865,-3.98874
23.51263,-1.4305904
-23.592531,51.49153
27.600266,-53.97815
0.28142402,-73.17455
-72.41667,7.619858
-5.5620966,5.436412
7.524103,-29.108017
-24.928154,54.143875
-49.7465,-54.239624
69.49697,14.715423
29.90155,-11.4271965
48.73553,14.940445
0.12762612,-29.664545
-56.97121,30.195038
-41.791332,-36.10497
53.826996,6.381442
-6.081116,1.5750481
54.379585,5.739499
55.97726,-11.423681
-44.047203,30.999504
-24.607328,56.512333
-1.8397748,26.384857
-74.74705,7.772801
-46.133377,-42.47056
9.80287,11.823196
-45.303497,33.930428
4.003716,-67.73878
-23.596668,51.586052
-71.08625,15.204343
3.2617729,-27.780273
-72.42873,7.4419217
12.02622,11.274465
-70.38873,15.465314
-9.555635,-0.2966523
-56.4908,30.020603
3.4305496,-24.561954
78.79969,-21.997286
16.478554,-14.773929
17.506594,77.61146
-31.248049,-8.152603
-26.172205,-40.843323
54.379284,5.735219
2.9929123,-29.26056
-55.684296,28.101637
-28.770119,-2.5648453
-0.8369472,-7.4562926
2.4713085,-2.4544666
-31.226814,-6.196344
37.39416,1.1844038
28.110683,-45.48112
-5.8132935,6.3444057
-51.41422,26.443058
11.927186,10.164545
55.397213,-23.886534
61.993927,19.232765
69.42444,14.7227335
-24.547377,52.375603
33.28175,-49.61164
20.005562,-58.031174
-20.59886,-46.05716
23.789274,0.27045172
-24.689648,-41.600933
1.6718398,-29.535791
9.0485935,11.938231
14.780606,10.870087
78.072716,-23.424326
-4.03057,-6.5937424
28.370937,-48.189995
-38.35079,-58.084576
-8.4218855,29.6962
-41.68959,35.168453
-38.077435,-58.15416
-23.985731,58.005756
-20.04142,15.464995
49.49195,32.557808
-49.800915,24.28403
-57.198704,30.80719
-73.63781,7.3934107
-9.985565,-27.128418
25.331562,-36.35382
23.677769,-1.1668143
38.21488,0.78360647
7.4933763,16.807365
-75.57861,7.706125
-1.2087915,30.111237
-66.94586,14.60784
-1.9884616,25.915693
36.76515,1.4407703
74.13228,-27.711758
-71.51318,15.702174
53.025715,-21.473818
18.291016,-29.678337
56.487953,-10.213282
14.50149,8.572589
16.303108,-35.88686
-57.158474,30.820889
-9.965245,-27.948433
6.7620625,66.21687
33.078247,60.76108
72.49402,13.668975
-24.495064,49.54808
-72.91354,7.9955816
-44.293137,34.753338
41.782364,40.330875
51.240116,51.454865
42.396942,23.484318
10.743044,10.440101
23.059504,74.66972
-69.45288,-18.019518
41.67402,-19.819613
24.481293,71.18289
73.07723,-26.996336
10.888294,11.420989
60.232132,16.59867
22.110863,53.60139
8.4200115,11.590724
43.024307,-16.065884
-0.03683772,-28.349997
-68.98194,14.664071
27.437956,-54.3022
-19.28492,15.584653
-11.719418,35.144287
-22.639103,49.161858
10.900441,11.35607
38.26943,-21.883898
4.273058,-32.96692
77.14114,13.260446
-19.235878,1.5453826
-5.5178423,6.9685526
74.485504,-26.98352
-6.8438272,-29.864521
-70.442924,15.718705
53.54108,-6.630801
-23.76983,11.399911
62.406185,20.041594
-55.190598,-27.032158
78.86791,-20.853092
-12.32658,77.4822
-9.549398,-2.3950555
3.2393043,-30.262192
74.52411,-26.329643
20.490051,-57.168358
-7.9187937,30.085442
-73.59741,8.284302
8.412403,12.131306
-68.19401,0.071279
-72.19244,15.367264
48.339725,16.118465
-2.8449233,80.78171
17.050257,-17.086239
49.41264,40.168518
53.735107,-6.4325128
51.935173,37.811573
-2.1025271,26.233526
25.949541,24.478285
55.410233,-9.541715
-57.137325,30.70957
49.748253,39.86638
50.2365,-29.490309
-4.115856,-6.1868114
51.934982,37.811512
20.356096,-57.46704
51.934982,37.811512
39.545296,1.4721575
32.166275,-12.872666
24.481367,71.182976
38.78664,-1.8147641
38.446117,0.69765586
38.399734,0.68532264
27.331388,-45.514763
38.38213,0.71108246
59.10966,-10.662094
-75.76385,5.6888146
27.787487,-23.915741
23.059504,74.66972
-3.6866395,0.19868535
25.949541,24.478285
16.410717,-50.640938
75.29556,-26.36267
-4.8847475,-6.4621034
50.45213,39.295002
-3.5636868,79.190704
-44.867496,13.877848
-3.7508562,1.0419022
-3.5636868,79.190704
42.737698,-9.372157
24.481293,71.18289
53.565437,-13.346957
23.059504,74.66972
-43.649055,38.462505
16.204441,-54.134468
64.2152,17.048666
11.610346,11.319905
32.16624,-55.731678
-2.8449259,80.781715
41.673958,-19.819584
16.340176,-50.634315
50.45213,39.295002
-69.45288,-18.019518
39.272312,-21.800642
11.889159,11.276332
23.059504,74.66972
25.949541,24.478285
0.60542464,-33.4594
24.481293,71.18289
56.03809,-25.263855
-32.2637,0.17083508
33.079388,61.021656
35.998116,-7.5098233
-45.46801,49.0556
72.522446,13.706999
43.619286,-7.047929
-44.34133,22.012753
40.643677,-19.568895
73.63323,-28.929016
9.296839,11.9136505
-8.534353,35.3142
28.916584,-57.57835
-7.8747506,35.868435
32.24909,-58.070446
-5.6576533,59.10687
28.081566,-24.03796
22.271452,53.258404
-3.0073318,57.47359
-3.0490475,35.860832
43.0868,-18.62161
-8.529865,25.984161
20.243275,-30.945517
36.33577,-23.652239
55.251347,14.943929
-51.02196,26.14689
-54.16723,26.318996
12.234455,-10.462689
39.54242,1.4711442
28.245838,-23.579828
-4.439908,6.237823
-21.917091,48.801064
47.050217,35.744213
36.13966,-0.7678533
-8.455503,9.406898
79.14536,-24.694546
1.6227899,-26.571274
23.475693,-44.3029
14.609171,-31.60642
23.39302,57.054413
-5.2333183,-0.28012857
35.883217,60.764908
-73.58786,7.690853
11.63292,43.67291
-66.57994,14.38872
-9.850024,35.56061
-45.606033,33.148773
-9.547028,-0.80648243
-2.1095557,56.570663
-44.13524,-41.06415
2.2589355,-68.89308
-3.3094542,-1.357979
65.046524,-1.1271268
-69.45288,-18.019518
78.94597,14.14116
49.916664,0.49164554
25.949541,24.478285
62.77454,19.940317
45.769722,-4.9334087
51.622787,50.598347
25.949541,24.478285
21.280258,36.264626
-2.8449233,80.78171
35.481007,-0.93574715
12.730057,-10.050702
63.041912,-2.9582388
-25.352594,16.780859
60.58034,17.327356
-21.649834,46.184757
39.878944,40.177822
8.766406,11.362109
22.010122,-58.236725
-10.979156,30.435934
-3.769546,36.233067
74.57746,-28.02831
-4.0341063,-0.73787665
12.014607,11.284472
36.815292,-25.13
-46.31609,45.504517
33.695076,40.40702
-3.1930177,3.7702274
7.493038,16.80733
-4.52099,1.0217652
-56.70485,29.23642
23.018698,70.5169
2.6452947,-70.1818
78.20357,13.532869
64.215096,17.04634
11.295544,44.790783
43.76556,-6.2406034
21.911423,-58.309822
58.171707,-15.21391
-39.948677,40.00294
15.314469,-16.764763
10.337535,47.450794
-22.393791,50.33188
52.64027,31.739975
-5.508815,6.9664125
13.684256,75.20962
-9.524291,-1.8444393
5.2252293,65.103
-31.896843,0.9122446
44.193104,-16.74783
-4.5766807,-3.2873108
19.866611,35.289257
42.088562,-18.238901
-41.422695,-43.040504
-23.585773,51.398773
-9.670274,35.859623
64.220314,17.080345
41.028633,30.549799
12.202458,-11.286171
64.22034,17.080341
47.911987,2.4731529
-42.081955,33.743656
-75.0644,7.7977057
73.29514,-28.331587
-3.7677953,63.910633
42.173603,-19.091743
7.523671,-29.10859
51.358948,-23.365004
38.52179,38.820698
28.701094,-23.930332
-43.429432,22.041746
38.33726,0.7213627
-5.822398,6.348366
4.939688,-35.587345
-4.115856,-6.1868114
20.385414,36.16478
79.02754,-20.861694
56.982933,-8.52597
1.799178,-28.849548
-70.947014,14.416296
75.353966,-26.509405
25.815983,-36.285282
13.127659,11.370111
32.18676,-12.848853
-24.299803,53.498905
-64.86694,29.373259
28.89748,-46.55823
-54.73194,-27.980574
32.2799,-46.923122
2.4706914,-25.678778
3.946441,-23.41647
-4.3302937,-3.4707942
48.343967,-29.193409
17.021152,-45.290318
-58.036335,15.916077
-4.945665,35.1463
78.9145,-21.19059
13.391512,8.66691
-38.5629,-3.9385135
39.54385,1.4716336
38.45839,-23.260271
-64.63819,3.3647108
19.317198,-30.0735
-40.58444,-29.717857
-10.694678,77.5476
-20.587395,-46.155922
24.289385,-36.305542
79.043594,-21.55036
20.73038,35.886227
32.980064,59.275223
-25.387869,16.508799
20.215128,-30.817291
-45.360622,48.088783
-2.883579,-62.775967
-68.94238,-18.021149
11.979805,10.225869
25.492254,-36.362938
-44.176178,29.681202
48.90747,-27.595922
-46.813053,44.44418
15.623597,-44.933044
16.640112,-36.061375
23.38926,34.85206
-68.94238,-18.021149
79.46602,-18.192524
-4.0850015,-0.8389408
-45.666515,47.43267
12.538229,-10.090441
12.257586,-9.834403
19.583117,-31.940426
-4.9807215,25.945871
-41.766552,47.119225
-68.468575,7.1296268
36.76515,1.4407703
47.840126,14.24101
26.114874,-46.646946
79.52309,13.303685
-10.868351,-26.333656
-6.6247253,26.295593
59.332172,-12.088535
-53.40707,26.27968
20.882713,-47.872437
-33.995464,-28.4727
49.60478,10.016312
37.432587,1.0941799
-24.51807,56.646122
24.976046,-45.708824
-6.798597,2.7654023
16.806818,-30.032364
23.83406,71.258766
-4.0689173,1.0848426
56.04693,-25.40308
-72.71408,15.313044
9.339103,11.92551
74.152176,-27.97817
-8.158674,-30.172646
53.47935,-6.6019917
-5.8827076,5.8703127
-46.303146,45.52204
77.97953,-22.498384
58.080875,-15.4551
-19.117496,17.150969
-54.233597,26.3411
-69.91969,7.3162837
13.6486,9.249447
43.08657,-18.62159
24.17871,-3.519269
75.22908,-27.527384
2.810777,-29.59272
78.94196,-20.679567
48.28082,2.5707426
-46.556007,40.161953
32.29909,-56.578033
18.699982,-35.412525
-21.225811,-40.504833
-3.6105049,-1.7028463
75.116684,-26.241795
-57.00372,30.26355
44.028248,-3.422785
-57.408108,30.076088
-62.561108,29.398476
-8.705843,-27.444971
-45.04107,47.53843
-2.5331233,82.4613
47.059105,-6.40387
-63.15099,30.105524
8.41501,-27.529247
-19.252802,51.137756
37.2062,-24.707567
0.042538024,-28.00624
8.535519,11.458487
52.64046,31.739946
-44.0663,26.128204
-10.744356,-25.692305
-5.751176,26.73617
20.640312,-31.620628
-30.933414,-2.6848826
16.454937,26.857769
-20.032074,54.28976
-55.665024,-34.52502
-0.20024683,-49.45905
2.6909587,-71.431046
-1.7224293,-62.862617
-12.64387,35.31124
50.30086,15.307693
48.984253,37.825176
-8.516321,35.34586
-9.568069,8.850447
-2.1028073,56.60505
30.955414,-10.704906
7.6373014,-28.917213
43.799698,-11.635708
-63.15569,30.52691
32.290844,-57.34015
55.3148,-7.225052
-45.42415,45.745373
20.638386,-56.6373
75.21424,-26.464678
-1.8502339,26.028559
-52.982113,-26.373907
19.85708,-22.229647
80.496414,-17.072563
11.567379,11.96006
38.51978,39.148983
56.03031,-25.115774
-37.324512,-2.1591413
54.912613,15.020006
-68.45139,-0.89256847
12.6009445,-10.453763
37.40708,27.039536
26.502546,-45.791878
-0.30242163,-31.517628
43.74722,-7.7862883
57.69324,-8.952015
60.60508,17.463612
26.38391,22.444748
55.200085,14.818217
25.98766,22.208216
22.249392,26.46118
-2.71208,31.698977
15.948463,25.493324
47.379475,2.3574526
-2.9084723,60.35332
33.017326,60.914524
19.922087,-14.782725
22.283112,26.428703
23.838152,71.3778
39.6781,26.721163
16.58454,-48.220154
49.488693,32.55159
47.19489,-11.106471
3.3001256,-27.75543
23.398172,73.69174
42.217125,-19.040174
79.63156,-17.235552
56.982933,-8.52597
21.884645,-58.335445
-62.46944,28.599527
40.52055,-21.05958
13.019421,13.949963
75.338585,-26.349962
6.995984,-29.937908
79.34486,-17.843336
25.203878,-36.837063
42.18958,-19.090681
38.21799,-23.424664
54.58931,13.74376
74.61414,-28.374428
79.02756,-20.861692
-20.856537,18.003126
43.715645,-8.945049
79.23589,13.584404
20.181337,-30.934423
12.501963,-10.064654
37.96765,0.8416613
-4.6040854,4.8849325
43.249893,-2.1966848
-5.822398,6.348366
-39.99695,-30.44691
63.087467,-2.764237
51.816387,-26.60005
49.86011,0.5194608
-68.79341,-18.431807
-0.5115715,-50.215954
20.311876,-57.955143
-56.337116,29.881756
54.522896,-26.256823
50.300877,15.307717
43.893974,-6.294344
-30.071188,-8.370595
8.962312,-26.370012
2.4767568,-2.395686
14.55968,75.54426
56.807785,-8.890514
32.434,-47.99688
31.251266,62.609802
-28.154823,5.748324
50.182217,-31.119972
48.386276,16.081532
58.132374,14.466496
21.590591,34.93883
-29.920216,-5.2813663
-4.3371296,-7.399366
-43.051083,-3.9247375
57.106712,-8.513126
-19.092916,1.4391775
1.3222731,-72.50639
-3.8626747,-49.453423
11.884991,8.992373
-51.737606,-27.327148
17.831951,-55.79803
79.25889,13.571597
22.691864,-21.277529
-3.1101327,-63.222702
-61.647327,26.31099
-20.090122,17.844599
-52.113464,-28.500256
-33.34243,-4.8840127
-62.284386,27.901472
-25.11962,-52.02435
-30.375626,-4.806287
-46.278866,-50.199837
64.96315,-1.1278979
39.6781,26.721163
-5.15934,59.995068
79.32089,-18.026485
-28.563524,-5.719543
10.895703,11.3879175
54.243618,-5.6871967
-33.12828,-8.171241
56.13659,7.5145025
55.072155,14.942959
11.346741,65.49312
78.24661,-22.355738
-34.815166,-7.4115224
22.570086,33.269012
52.066326,37.61206
-30.656612,-5.9509516
7.6050053,46.201336
28.694204,-45.89212
21.67333,75.01561
-24.840517,56.120316
73.25538,-28.242626
11.600472,45.999336
24.041626,70.56128
43.91067,-7.162488
24.390846,-23.154387
-20.148922,2.091738
62.605328,15.761561
62.925194,20.436228
65.30582,-0.8719595
-9.346869,35.122135
7.493605,16.815607
79.13927,14.109754
-2.5459504,58.139687
19.259233,-30.50746
62.406185,20.041634
-46.37778,46.912132
-40.853092,-30.18967
39.06462,28.910412
60.604248,17.46353
14.453965,74.721756
23.258692,-4.8114853
47.46804,2.3338637
-68.4053,-0.85065836
52.651203,50.73801
-6.614247,58.884678
32.290844,-57.34015
4.4466605,-23.559586
18.497772,-35.350105
22.332651,-5.211688
-11.972619,34.54525
-43.48035,15.477825
1.5481757,-64.039055
-28.81661,-8.285086
4.6237955,-37.15035
11.279646,65.77865
52.343575,-22.639078
-46.951477,-51.411457
-20.617184,-45.80837
-50.453728,-48.269516
12.411783,-9.998727
-20.253695,18.817839
-28.65781,-8.950194
-27.770952,-7.061751
19.884579,53.918056
26.995594,29.041471
-30.403048,-9.519802
-43.75048,28.446516
-43.050747,-1.9534881
-44.261974,-1.6025156
62.925194,20.436228
-42.983196,36.5612
-20.135954,17.899399
32.282475,-47.401325
62.925194,20.436228
32.430794,58.946102
12.518588,-10.058494
33.765854,61.056297
22.150387,53.65142
-4.460968,36.416584
-6.351382,60.507153
78.20613,13.798171
37.108646,-24.88636
55.043964,14.955151
38.604675,-23.46149
74.58386,-27.022875
20.184408,36.456787
51.429146,-23.152899
-6.207584,5.7221365
-10.006152,-27.870735
8.587268,-27.20601
-21.144773,46.767704
37.34769,-22.076605
-50.472202,26.141796
-45.94307,43.466286
-72.590836,6.231837
-51.416428,26.441982
78.16956,13.919784
25.805275,-24.874228
-3.4188817,31.061302
35.88152,60.77589
43.6446,-11.075517
-5.624199,29.057728
-46.39577,-37.75287
-19.2199,44.52479
12.775042,9.072161
-6.6800766,3.9974866
4.000791,-23.730526
32.83368,-47.748272
39.94782,40.212177
-2.7378683,59.13566
-6.3555937,-1.4182999
19.497332,-32.090607
37.981705,-24.558153
-24.68347,14.948993
-5.506819,2.5337074
78.52846,-22.347485
78.52848,-22.347486
-46.52695,40.064598
23.155369,75.09935
15.230805,-45.113472
51.66875,-25.150656
59.33089,-12.781692
12.342894,-9.941108
-5.348749,1.2045935
59.390007,-13.039732
-13.276433,34.2181
79.08352,-21.974094
-4.743695,-2.3236303
30.718887,63.087864
50.223076,-29.29036
-62.972378,29.07442
-3.9370158,-0.7382684
12.90997,10.615131
-54.928345,-25.737844
-41.328667,44.607166
19.464113,-43.264824
77.36017,-21.355103
-75.17069,7.7954493
22.831177,-3.6299162
-1.786126,26.524271
-27.787123,-7.295139
22.005995,-21.962029
50.300877,15.307717
16.798481,-37.573944
58.771038,20.277609
-4.2064395,-49.928947
-24.598892,56.50627
54.910397,15.022389
22.383266,-22.192123
7.523651,-29.108631
-68.05667,7.0876617
-4.8800936,36.788136
59.104843,-12.729847
-23.81903,11.983253
75.13548,-23.942799
22.47805,-4.9126406
-26.492378,-0.45854735
25.273302,-44.920845
50.513695,-20.14501
2.8336344,-64.43793
16.772951,25.659782
38.00455,-24.44046
-24.60219,56.510178
-4.8877764,-7.34116
-12.400148,36.460213
-19.96309,15.944189
-24.46014,-52.259132
14.402228,-48.288948
48.864906,0.9070424
3.2617679,-27.78032
-43.593803,-21.288351
54.43992,-13.535372
-70.256485,7.436579
-45.55634,-51.702892
16.33219,-51.189903
2.2604144,-29.608902
-12.89812,33.162457
-19.212282,52.124077
54.413296,-13.511625
23.115587,53.24344
-61.544567,28.283072
-25.883179,-0.77330047
-20.586586,-46.131393
-5.529159,-1.6919762
47.91196,2.4734242
49.84748,-28.53632
32.179096,-46.78493
-0.14534782,30.675812
8.9506235,-26.398361
25.990536,22.201529
39.68849,-26.29775
30.721836,63.072872
-19.991045,54.69614
54.408085,-25.739094
61.88757,14.959971
2.526786,-30.98589
12.514637,-9.901831
54.90409,15.036067
52.651146,50.737793
43.705967,-5.0816374
16.080948,-51.809578
30.9954,-10.700237
-57.100605,30.669819
-22.706236,48.712563
53.68967,-6.227978
22.575094,75.53424
-24.944637,14.207716
-24.483528,52.966015
77.7737,-20.07808
64.21367,17.013834
62.03204,19.213781
50.300877,15.307717
59.71408,-13.190365
50.780754,38.90967
51.025665,51.199734
10.682658,48.727375
-47.94972,35.395576
-57.95633,15.71575
23.11225,53.25814
-42.231697,42.242115
-67.30962,14.439873
38.154495,-23.356562
62.85875,-3.3185048
3.814789,-33.5111
-24.524797,-49.887936
42.58654,-9.639185
41.859856,-18.826963
0.9208595,-72.4487
33.63681,61.33908
-24.427834,50.375072
-43.810284,-20.038385
43.745285,-11.721328
-9.624729,-27.088163
-61.420345,26.91803
-25.041216,-41.411915
-4.54351,-50.63205
-3.597766,80.21089
-68.46091,-0.89169407
2.9597914,-26.689478
-46.703697,-42.09633
22.4539,-0.6403425
-1.3533796,26.435987
55.34069,-9.836592
-61.983803,28.463871
-9.554644,-0.7802881
-1.1553257,-70.9894
48.188667,0.81714404
23.154078,75.09938
-43.358612,-19.609201
-4.051927,-5.7152715
8.671924,-26.942919
39.947685,40.267357
52.178436,-26.975039
-6.345193,30.738777
3.0636568,-29.87404
72.49546,13.668369
14.790438,14.888533
23.095808,-48.459328
-47.354794,46.92695
-0.9799934,-50.386433
49.423317,0.7191064
-33.19087,-0.16811097
49.502964,0.64971316
-37.180244,-2.6540627
8.247038,-27.9411
-10.395844,-26.382154
23.646809,-4.3087935
10.816803,10.353404
61.30423,-3.4402673
-18.94583,46.810703
-17.897196,13.145888
-21.339058,47.40478
-55.698387,29.896658
-57.0514,29.870089
-61.388325,26.63715
-57.046093,29.796097
-5.7858305,-2.1217458
-5.9170313,6.546107
-68.94238,-18.021149
18.479046,-55.812294
52.152096,37.48868
-34.672886,6.4636297
-37.629074,-56.462242
-5.428079,5.2022605
-53.23812,26.728613
-35.286625,-5.9158487
-11.581199,-26.202377
-44.322475,14.5837145
-1.6831259,34.838768
21.633326,35.479477
10.072273,3.9734032
-31.40169,-8.515794
-20.108984,18.42516
-9.23224,34.378708
-24.941011,16.371235
-41.585827,-1.0874661
79.06072,-21.986795
-1.9176906,-49.024746
-41.677536,-43.388393
-9.386643,-5.770973
54.315617,-26.865173
50.879673,38.806244
54.92227,15.013713
-19.000145,49.483814
3.4178407,-24.679707
-4.9108553,0.1490464
4.5863237,63.986454
-4.6453094,-50.188393
-45.908237,-52.05698
-11.07431,35.616505
-51.279705,26.325205
38.16512,27.992426
22.095608,38.118355
3.7541144,-27.038141
52.640472,31.739939
-40.859562,-31.73509
-26.4486,8.203862
-2.6161954,-68.07417
55.73417,8.495714
-70.36802,15.675526
10.17755,4.643555
-11.202451,37.871414
14.205911,75.31653
48.365566,16.09838
-31.29068,-7.47296
-62.522068,29.094706
27.70976,-56.431324
-18.677061,1.0972449
-5.7472095,-53.09731
-5.160881,59.99452
-9.353173,35.12957
56.535156,-8.582301
-20.40208,18.69411
72.59566,13.662223
-3.0610292,80.15471
12.376808,-9.97097
23.355719,-4.6535063
12.940761,72.08324
-8.22473,76.70345
79.20988,13.599104
-19.013508,50.72862
22.768011,-4.1421094
25.88959,22.274918
59.122337,14.449849
0.6438868,-66.14653
7.220003,65.904495
23.363306,56.96792
39.688164,-26.297874
41.237812,30.748026
-1.0605285,81.28078
79.610016,-17.504166
26.306293,24.756159
23.386488,57.05689
43.808475,-10.600978
33.133377,61.210247
17.44613,25.699396
21.590591,34.93883
-42.70443,30.34314
24.772871,-46.997448
-35.523075,-26.578405
16.355421,-53.600956
23.691078,-2.392663
-19.511461,49.55259
26.462421,22.23942
3.845688,-23.311232
-10.254428,30.513134
50.300877,15.307717
22.730825,-3.7007632
11.041468,10.378113
78.289085,-21.011099
4.500882,-23.825737
-26.940718,-6.0541005
10.131602,-11.810636
-9.553513,-0.7800096
-54.403633,-25.70886
-39.906857,40.651867
-73.744576,5.895116
-50.241993,26.1906
16.851927,-37.83908
53.014275,-26.088455
-35.303196,-28.42864
-43.83204,-21.586723
65.04797,-1.1286031
-20.763847,45.719067
2.5245051,-1.3276542
-41.747524,-35.8469
-3.8365166,-50.080597
12.200307,-26.12388
-3.8627338,-49.4533
-0.90516883,-52.373127
-7.9718285,26.725185
-23.515715,49.16657
16.725153,25.588541
11.883976,-10.593116
36.27463,-0.7198628
74.6161,-28.26303
-10.491131,79.2423
60.59157,17.429573
21.633476,35.32492
39.0452,28.943537
23.619978,-1.2506794
-31.901207,-26.587994
2.1541808,-24.366714
-42.74718,30.295952
79.67817,-17.485506
-4.955894,-6.7137346
38.171543,-24.717869
24.333603,-51.78709
75.222015,-23.44508
25.773842,22.573893
-46.632107,48.447502
-23.545687,50.920757
-11.1556425,-26.161116
10.684457,48.730183
-10.211118,-26.616854
-1.0350058,31.193562
65.31077,-0.7273982
23.009644,-3.2552693
-24.421919,53.260723
75.56845,-23.747894
-21.342924,47.41059
-27.190609,5.5855656
26.876404,33.428265
12.205275,76.50499
-44.825336,14.140094
52.221706,37.356316
-25.21846,-41.253647
6.626276,48.368828
-39.9988,37.985706
-27.97888,-40.115593
23.394072,57.047615
-21.917776,-38.090885
-3.95351,-2.8434372
-44.860832,48.407085
2.81306,-28.93314
16.806818,-30.032364
62.924976,20.436443
-8.256591,-30.04018
-42.42761,48.13667
-42.482967,36.575386
-43.15047,-3.7153742
2.3168395,-70.89201
16.673735,25.20232
-1.6823262,4.104134
-42.117462,39.775913
-19.990976,54.695637
-44.441196,34.53841
20.67699,36.730484
23.274193,-1.422228
50.300877,15.307717
20.170565,-36.12243
-2.5797486,35.413525
-3.726038,30.90303
-68.79341,-18.431807
-17.697075,0.38225746
-24.72833,-49.85011
-7.859532,-29.177898
-69.52465,14.956685
52.64121,31.739468
-47.956947,35.460606
24.437853,70.61484
-46.84831,43.412857
17.997766,-56.042496
51.789173,50.479366
2.6585648,-28.44203
69.42444,14.7227335
20.721933,35.904057
-46.373196,-51.45768
-3.1704977,-4.9737287
52.640636,31.739845
15.99833,26.23089
-64.79469,2.7692091
13.877488,75.29091
37.40707,27.039568
77.61404,16.45202
40.749016,-19.53791
34.491848,39.94876
56.761364,-10.208814
3.1819131,-30.081497
48.36554,16.098484
-4.1515083,-6.112003
-43.309875,24.453388
43.8441,-3.6667492
-62.58587,29.683573
38.52179,38.820698
45.2657,-17.671806
14.429169,75.5218
26.12531,21.919727
64.660416,-0.43500343
50.993214,51.116287
33.08056,61.024178
35.883957,60.771305
-2.4021516,-71.67608
-64.98657,1.0844015
54.63561,14.388212
-68.435684,-0.39327207
7.720305,49.472813
-5.4535832,-53.040157
77.12061,13.673629
33.641518,61.33409
29.42039,-44.9624
62.81442,20.54772
21.52222,52.45475
-33.87382,-28.165422
50.300877,15.307717
65.23538,-0.5220718
-3.1014986,-72.673256
22.563501,-7.7464
-25.149622,16.758192
39.684864,26.687202
12.744385,-10.030439
62.9019,-3.3069491
12.5673895,12.062354
12.161071,11.279207
-41.0947,30.140024
49.42989,33.847275
-47.14082,47.6178
-5.2125115,59.941715
22.672417,75.40019
-25.25598,-39.91726
-63.14215,30.446817
33.079388,61.021656
-10.509095,79.16339
-29.86333,-29.982775
2.3791409,-3.1869907
-2.3007076,26.069294
30.457504,-47.603176
-48.86887,25.014963
31.475363,-46.93683
-67.86978,-1.314567
24.826736,-24.240816
8.817103,-26.653358
-3.4678483,80.887054
-20.456541,16.224407
-43.82898,-21.587517
-43.951584,-21.246376
11.7623,64.172516
-17.819824,0.45269954
12.527745,65.40418
49.49195,32.557808
50.264534,15.343098
37.671555,28.668037
27.581886,-42.884613
78.63069,-19.035645
20.574163,-56.94705
65.292984,-0.8862441
33.40286,41.08425
52.64022,31.73995
2.518402,-1.713072
-29.971546,-5.47071
15.491018,68.31086
-45.332294,45.269123
-72.82264,7.4983544
20.385775,-43.857933
-63.12788,30.30675
20.18714,36.499622
-19.736307,14.266086
43.757404,-10.22654
21.569403,75.31702
-24.940155,55.856094
-64.01802,3.394301
79.140594,14.108201
33.01374,59.221546
23.192715,74.34418
-10.681431,77.87851
39.487835,26.458887
22.484098,-0.6790242
-22.838322,50.05897
63.06756,-2.763473
30.539345,-48.573242
60.02907,16.118565
-42.31899,22.12725
59.4124,-11.1496315
-42.55663,48.26322
-6.4871163,4.9725757
51.8876,50.76051
-46.222305,-50.309723
78.20597,13.798507
-43.09413,26.25847
19.925486,-14.781105
42.71551,-10.49833
61.19957,-8.053263
-21.215551,-40.075466
-7.680644,-30.876598
-30.059713,-32.34594
-31.78355,-44.898243
33.303337,60.43367
22.37908,-4.661887
50.68785,39.178364
79.516914,-18.404303
11.398663,-13.856036
1.5373025,-65.34492
23.773445,-0.9968457
-25.149025,-41.243195
43.48207,-19.405712
-1.934905,25.983175
-27.75515,-3.0920963
-4.6782007,-49.608368
-41.211063,45.261593
58.163303,17.168118
24.080114,-37.279236
-6.843817,-29.864506
-45.82074,-39.489323
-47.2394,-49.869904
-73.74736,5.8863277
-69.61226,-18.49456
16.558094,-17.09366
54.901955,15.026352
22.839968,70.828804
2.2313094,-30.637127
-7.466064,30.122026
40.524357,27.326334
13.349054,-41.32703
-4.885215,36.784622
-5.204598,59.94696
43.64554,-17.047483
41.481403,-12.420403
2.1384792,-24.373793
-35.138165,-5.124155
-4.8011413,-67.02166
-9.1370735,-25.259687
54.654697,14.366883
79.259094,13.5715275
-6.354312,3.2815943
61.533722,21.101273
23.116203,53.241405
-4.4277167,-53.69142
20.63698,34.64197
38.88839,-21.711985
20.631279,34.651615
2.4493895,-2.674886
33.627396,41.482414
-45.850994,-52.32121
79.182755,14.084332
-56.90315,-26.589739
54.58534,-8.456831
-50.718517,-47.626953
19.866903,35.288887
21.500666,52.311356
79.40311,-17.91224
52.305218,41.37215
37.390446,27.02642
-69.033424,-18.746393
44.04002,-14.296643
65.13295,-1.0805477
65.17695,-0.43976465
38.912502,29.103031
-3.5603683,80.528
56.8922,-23.631922
48.729427,14.955154
7.719549,49.47535
28.753986,-44.41307
48.386272,16.081528
78.02783,-19.054163
50.497406,14.4491005
39.956684,40.204224
47.044037,35.60992
55.733818,8.492382
45.353935,-13.374961
-29.835056,-29.847067
-20.156778,12.586995
51.621914,51.49282
-3.597766,80.21089
-48.696697,-52.19703
-43.09664,21.645714
-1.9991903,25.96825
-64.994995,4.118683
