Năm sản xuất,Tình trạng,Kiểu dáng,Số Km đã đi,Xuất xứ,Hãng xe,Dẫn động,Số chỗ ngồi,Địa điểm,Động cơ,Hộp số,Giá,Cụm số
2018,1,6,0.5132571441296393,0,25,2,5,17,47,1,-0.3463203463203463,0
2015,1,5,0.47060773357631563,1,52,1,5,17,50,1,1.3347763347763348,0
2022,1,0,-0.47060773357631563,0,18,0,5,21,5,1,0.26695526695526695,2
2019,1,0,0.33614838112593975,1,18,0,5,17,5,1,-0.02886002886002886,2
2021,1,6,0.2151349639206014,0,27,2,5,17,48,1,-0.10101010101010101,0
2023,0,6,-0.5378374098015035,0,46,1,5,24,50,1,3.3261183261183263,0
2022,1,6,0.0,0,44,2,5,17,47,1,-0.06637806637806638,0
2023,0,5,-0.5378374098015035,0,48,2,7,17,47,0,-0.1919191919191919,0
2020,1,6,-0.2554727696557142,0,50,2,5,17,47,1,-0.38961038961038963,0
2020,1,8,0.26891870490075176,0,34,2,7,17,61,1,0.35209235209235207,0
2013,1,5,0.5132571441296393,1,37,1,5,17,63,1,1.0591630591630592,0
2024,0,6,-0.5378374098015035,1,37,2,5,45,54,1,2.8354978354978355,0
2020,1,5,0.22574380682893608,1,25,2,7,17,47,1,0.2958152958152958,0
2022,1,6,-0.18824309343052625,0,70,3,5,17,50,1,-0.11544011544011544,1
2015,1,6,-0.3495943163709773,0,8,2,5,17,47,1,-0.6277056277056277,0
2021,1,6,-0.29581057539082695,0,46,3,5,17,47,1,0.6406926406926406,0
2011,1,2,0.5132571441296393,1,1,1,4,17,50,1,-0.3694083694083694,0
2023,1,5,-0.33614838112593975,0,69,2,7,17,47,1,-0.01443001443001443,1
2023,0,6,-0.5378374098015035,0,2,3,5,17,50,1,1.0678210678210678,0
2021,1,5,-0.16135122294045107,0,46,3,5,17,50,1,1.2756132756132756,0
2018,1,5,0.06722967622518794,0,46,1,5,17,50,1,0.7561327561327561,0
2022,1,8,-0.2823646401457894,1,46,3,7,17,50,1,2.3434343434343434,0
2020,1,5,-0.09412154671526313,1,46,1,7,17,59,1,4.940836940836941,0
2017,1,6,0.6319589565167667,0,34,2,5,17,48,0,-0.4329004329004329,0
2019,1,6,0.44432093017226715,0,27,2,5,17,46,0,-0.4357864357864358,0
2024,0,5,-0.5378374098015035,1,46,1,7,17,59,1,6.744588744588745,0
2022,1,5,-0.5374340317441524,0,46,1,5,17,50,1,2.4718614718614718,0
2016,1,6,0.5132571441296393,0,34,2,5,22,48,0,-0.443001443001443,0
2023,0,5,-0.5378374098015035,1,23,2,5,45,28,1,0.3333333333333333,0
2022,0,8,-0.5378374098015035,0,64,3,2,45,41,0,-0.6421356421356421,0
2022,1,0,-0.06722967622518794,0,18,0,5,17,5,1,0.15007215007215008,2
2024,0,8,-0.5378374098015035,0,27,2,7,45,50,1,0.3953823953823954,0
2024,0,5,-0.5378374098015035,1,33,0,5,45,50,1,4.953823953823954,0
2022,1,5,0.5132571441296393,0,46,1,5,45,50,1,1.189033189033189,0
2022,0,5,-0.5378374098015035,1,72,1,7,17,50,1,1.5064935064935066,0
2006,1,1,0.5647292802915788,1,48,2,4,62,53,1,-0.09668109668109669,0
2014,1,3,1.3177016540136837,0,69,3,8,62,50,0,-0.5584415584415584,1
2023,0,6,-0.5378374098015035,1,48,2,5,17,43,0,-0.3968253968253968,0
2009,1,5,0.5647292802915788,0,18,3,7,62,10,1,-0.5440115440115441,2
2016,1,5,1.3177016540136837,0,69,3,7,62,10,0,-0.1544011544011544,1
2014,1,6,1.479052876954135,0,46,3,5,48,59,1,0.9292929292929293,0
2023,0,6,-0.5378374098015035,1,46,1,4,17,37,1,9.875901875901876,0
2010,1,1,0.29581057539082695,1,1,1,4,62,50,1,0.4401154401154401,0
2015,1,5,0.13445935245037588,1,36,1,4,17,76,1,4.754689754689755,0
2023,0,6,-0.5378374098015035,0,2,3,5,17,50,1,1.6753246753246753,0
2016,1,6,0.5132571441296393,1,46,2,5,45,48,1,-0.01443001443001443,0
2017,1,6,0.26891870490075176,0,46,3,5,45,59,1,1.3347763347763348,0
2022,1,5,-0.2823646401457894,0,44,2,5,45,50,1,0.23665223665223664,0
2023,0,5,-0.5378374098015035,0,46,1,5,17,50,1,2.792207792207792,0
2021,1,6,0.05378374098015035,0,70,3,5,17,50,1,0.050505050505050504,1
2022,1,6,-0.537635720772828,0,46,3,5,45,47,1,1.5642135642135642,0
2005,1,5,2.151349639206014,0,69,0,8,17,72,0,-0.2886002886002886,0
2018,1,5,0.5132571441296393,1,25,2,7,17,47,1,0.1370851370851371,0
2023,0,3,-0.5378374098015035,0,51,2,5,45,43,1,0.09235209235209235,0
2022,1,5,0.1075674819603007,0,27,1,7,17,7,1,0.772005772005772,2
2007,1,5,2.151349639206014,1,46,1,7,17,14,1,-0.10101010101010101,2
2024,0,5,-0.5378374098015035,1,33,0,5,45,50,1,4.662337662337662,0
2023,0,3,-0.5378374098015035,0,51,2,5,17,48,1,0.5974025974025974,0
2023,0,5,-0.5378374098015035,1,46,1,5,22,93,1,6.268398268398268,0
2024,0,8,-0.5378374098015035,1,69,2,7,17,53,1,5.360750360750361,0
2024,0,5,-0.5378374098015035,1,48,2,5,17,47,1,-0.03607503607503607,0
2010,1,3,0.524391474556466,1,69,1,5,45,63,1,-0.2741702741702742,1
2005,1,5,0.5132571441296393,0,48,3,8,45,50,0,-0.772005772005772,0
2014,1,5,0.4033780573511277,1,37,1,5,17,63,1,1.1168831168831168,0
2024,0,5,-0.5378374098015035,0,69,2,7,17,47,1,-0.09956709956709957,1
2019,1,6,0.4033780573511277,0,27,2,5,17,44,0,-0.5815295815295816,0
2020,1,5,-0.17479715818548866,1,69,3,7,45,56,1,0.3246753246753247,1
2021,1,5,0.5378374098015035,1,48,2,7,28,47,0,-0.26262626262626265,0
2018,1,5,0.16135122294045107,1,69,3,7,17,9,0,0.19480519480519481,1
2011,1,3,0.13445935245037588,0,69,3,8,17,50,1,-0.42568542568542567,1
2024,0,5,-0.5378374098015035,1,69,1,7,17,62,1,5.2395382395382395,0
2018,1,5,-0.2823646401457894,1,69,3,7,45,56,1,0.23809523809523808,1
2021,1,3,-0.2554727696557142,0,27,2,5,17,50,1,-0.10822510822510822,0
2022,1,4,-0.26891870490075176,0,70,2,5,17,46,1,-0.455988455988456,1
2014,1,5,0.9412154671526313,1,34,2,5,17,50,1,-0.2813852813852814,0
2016,1,3,0.4840536688213532,0,69,3,8,17,50,0,-0.3463203463203463,1
2021,1,3,-0.16135122294045107,0,27,2,5,45,50,1,0.1370851370851371,0
2022,1,8,-0.05378374098015035,1,27,2,7,17,47,1,-0.09379509379509379,0
2024,0,6,-0.5378374098015035,0,27,2,5,45,46,1,-0.23809523809523808,0
2016,1,6,0.5378374098015035,1,2,3,5,17,50,1,0.4531024531024531,0
2021,1,5,-0.09412154671526313,0,27,1,7,17,53,1,0.3968253968253968,0
2020,1,5,-0.20168902867556385,1,1,1,7,17,59,1,2.9494949494949494,0
2013,1,5,-0.41682399259616526,0,69,0,7,17,56,1,-0.2958152958152958,0
2023,0,5,-0.5378374098015035,1,63,1,5,45,50,1,0.4531024531024531,0
2017,1,3,0.26891870490075176,0,69,3,8,17,50,0,-0.2958152958152958,1
2021,1,6,0.4033780573511277,0,69,2,5,45,47,0,-0.3463203463203463,1
2024,0,5,-0.5378374098015035,1,18,3,7,45,5,1,0.7546897546897547,2
2022,0,6,-0.5378374098015035,0,46,3,5,22,50,1,2.72005772005772,0
2003,1,6,0.981553272887744,0,2,3,5,45,50,1,-0.6637806637806638,0
2022,1,6,-0.5311144421789847,0,46,3,5,45,50,1,2.3145743145743145,0
2023,0,5,-0.5378374098015035,1,23,2,5,45,28,1,0.3333333333333333,0
2020,1,6,-0.026891870490075177,0,46,3,5,17,50,1,0.9163059163059163,0
2022,1,3,-0.4033780573511277,0,51,2,5,17,43,1,0.05772005772005772,0
2024,0,6,-0.5378374098015035,0,69,2,5,45,47,1,-0.17604617604617603,1
2022,1,6,-0.26891870490075176,0,70,3,5,17,50,1,-0.01443001443001443,1
2022,1,3,-0.14790528769541347,1,27,2,5,17,47,1,-0.007215007215007215,0
2021,1,5,0.026891870490075177,0,44,2,5,17,50,1,0.15151515151515152,0
2019,1,6,0.1210134172053383,0,46,3,5,17,50,1,1.3203463203463204,0
2022,1,5,-0.14790528769541347,0,44,2,5,17,50,1,0.25252525252525254,0
2022,1,6,-0.26891870490075176,0,70,3,5,17,50,1,-0.004329004329004329,1
2022,1,6,-0.26891870490075176,0,34,2,5,17,50,1,0.1370851370851371,0
2020,1,3,0.26891870490075176,0,51,2,5,17,43,1,-0.01443001443001443,0
2021,1,6,0.026891870490075177,0,46,3,5,17,50,1,1.0577200577200576,0
2021,1,5,0.41682399259616526,0,69,3,7,17,9,1,0.44733044733044736,1
2014,1,6,1.0218910786228568,0,69,2,5,34,50,1,-0.25396825396825395,1
2023,0,5,-0.5378374098015035,1,48,2,7,17,47,1,-0.05339105339105339,0
2022,1,6,-0.5311144421789847,0,46,3,5,45,50,1,1.997113997113997,0
2023,0,5,-0.5378374098015035,1,37,1,5,17,53,1,5.303030303030303,0
2024,0,5,-0.5378374098015035,1,69,2,5,2,41,1,-0.215007215007215,1
2021,1,5,0.06722967622518794,1,69,2,5,17,30,1,0.23809523809523808,1
2024,0,5,-0.5378374098015035,1,69,2,5,24,28,1,0.11544011544011544,1
2023,1,5,-0.26891870490075176,1,18,0,7,17,5,1,1.147186147186147,2
2024,0,5,-0.5378374098015035,1,18,3,7,45,5,1,0.7575757575757576,2
2019,1,2,0.5132571441296393,1,37,3,5,45,50,1,1.593073593073593,0
2024,0,0,-0.5378374098015035,0,18,3,5,17,5,1,-0.011544011544011544,2
2013,1,5,0.13445935245037588,1,37,1,5,17,63,1,1.0606060606060606,0
2023,0,6,-0.5378374098015035,1,37,2,5,17,54,1,2.8354978354978355,0
2021,1,5,0.17479715818548866,0,27,1,7,17,7,1,0.5988455988455988,2
2020,1,5,-0.16135122294045107,1,37,1,7,45,63,1,3.888888888888889,0
2021,1,5,0.13445935245037588,1,69,2,5,17,30,1,0.25252525252525254,1
2017,1,5,0.4033780573511277,0,44,2,5,17,54,1,-0.10966810966810966,0
2016,1,6,0.33614838112593975,0,69,2,5,17,50,1,-0.10101010101010101,1
2019,1,5,-0.06722967622518794,1,72,1,7,17,50,1,0.5627705627705628,0
2016,1,6,0.33614838112593975,1,2,3,5,22,50,1,0.06204906204906205,0
2023,0,5,-0.5378374098015035,0,70,1,5,45,87,1,0.9971139971139971,1
2023,0,5,-0.5378374098015035,1,73,1,5,58,50,1,1.9696969696969697,0
2024,0,5,-0.5378374098015035,0,69,2,7,17,47,1,-0.050505050505050504,1
2020,1,5,0.26891870490075176,1,69,2,5,17,49,1,0.11544011544011544,1
2021,1,5,0.17927465462208617,0,44,2,5,17,50,1,0.20202020202020202,0
2022,1,5,-0.29581057539082695,1,37,1,5,17,50,1,3.484848484848485,0
2020,1,5,0.26891870490075176,0,69,3,7,17,9,1,0.35209235209235207,1
2011,1,4,0.5118329710376008,1,27,2,5,48,46,1,-0.6017316017316018,0
2011,1,6,0.794493421758781,0,46,3,5,48,49,1,-0.5137085137085137,0
2021,0,5,-0.5378374098015035,1,36,1,7,45,59,1,9.235209235209235,0
2022,1,6,-0.5311144421789847,0,46,3,5,45,47,1,1.3044733044733046,0
2020,1,3,0.09389296581609749,0,27,2,5,17,50,1,0.12265512265512266,0
2019,1,5,0.4332549254656012,0,44,2,5,17,54,1,0.07215007215007214,0
2017,1,5,1.210134172053383,0,25,2,5,17,53,1,-0.04329004329004329,0
2021,1,3,0.13445935245037588,0,27,2,5,17,5,1,0.20202020202020202,2
2024,0,6,-0.5378374098015035,0,27,2,5,17,46,1,-0.21212121212121213,0
2020,1,5,0.4033780573511277,1,69,2,5,17,49,1,0.11544011544011544,1
2014,1,6,1.075674819603007,0,25,2,5,17,47,1,-0.46176046176046176,0
2008,1,5,6.185130212717291,1,69,2,7,48,53,1,-0.443001443001443,1
2024,0,5,-0.5378374098015035,0,18,2,5,45,47,1,0.2958152958152958,0
2023,0,5,-0.5378374098015035,1,37,1,5,17,53,1,4.004329004329004,0
2023,0,0,-0.5378374098015035,0,18,0,5,45,5,1,0.23809523809523808,2
2023,0,0,-0.5378374098015035,1,48,3,5,45,9,1,-0.03607503607503607,2
2020,1,5,0.32270244588090213,1,52,1,5,17,59,1,3.7445887445887447,0
2024,0,5,-0.5378374098015035,0,69,3,7,45,9,1,0.7503607503607503,1
2020,1,5,-0.026891870490075177,1,1,1,7,17,59,1,2.9494949494949494,0
2019,1,6,0.5132571441296393,0,34,2,5,46,48,0,-0.3823953823953824,0
2021,1,5,0.2554727696557142,1,37,1,5,17,50,1,3.1385281385281387,0
2024,0,5,-0.5378374098015035,1,18,0,7,45,5,1,1.1832611832611832,2
2020,1,6,-0.14790528769541347,0,46,3,5,17,50,1,0.6406926406926406,0
2018,1,8,0.5132571441296393,0,34,2,7,17,61,1,0.04329004329004329,0
2018,1,5,0.5378374098015035,0,44,2,5,17,50,1,-0.01443001443001443,0
2024,0,3,-0.5378374098015035,1,69,2,8,45,50,1,0.22366522366522368,1
2016,1,5,0.26891870490075176,1,36,1,5,17,76,1,3.093795093795094,0
2023,0,5,-0.5378374098015035,0,70,2,5,45,85,1,0.02886002886002886,1
2024,0,3,-0.5378374098015035,1,69,2,8,17,50,1,0.22366522366522368,1
2020,1,5,0.5132571441296393,0,44,2,5,17,54,1,0.1645021645021645,0
2023,0,5,-0.5378374098015035,1,25,2,7,22,47,1,0.03607503607503607,0
2016,1,5,0.22574380682893608,0,34,2,7,17,53,1,-0.19480519480519481,0
2023,1,5,-0.3630402516160149,0,34,2,7,17,47,1,0.01875901875901876,0
2021,1,5,0.003132902912093758,0,46,1,5,17,50,1,1.2178932178932178,0
2014,1,7,1.075674819603007,1,57,3,3,45,37,0,-0.8225108225108225,0
2014,1,7,0.6722967622518795,0,67,3,3,45,0,0,-0.37518037518037517,2
2021,1,0,0.4033780573511277,1,50,0,5,45,10,1,0.050505050505050504,2
2018,1,3,0.5132571441296393,0,69,3,8,17,50,0,-0.23088023088023088,1
2018,1,0,0.33614838112593975,1,50,0,5,17,10,1,-0.22510822510822512,2
2016,1,0,0.6319589565167667,1,18,3,5,17,7,1,-0.3203463203463203,2
2019,1,0,0.4033780573511277,1,18,0,5,17,5,1,-0.021645021645021644,2
2020,1,6,0.44371586308624045,0,27,2,5,17,44,0,-0.5642135642135642,0
2024,0,5,-0.5378374098015035,0,27,2,5,45,41,1,-0.1240981240981241,0
2023,0,5,-0.5378374098015035,1,64,2,7,45,47,1,-0.18037518037518038,0
2023,0,6,-0.5378374098015035,0,25,2,5,17,47,1,-0.13852813852813853,0
2024,0,6,-0.5378374098015035,1,69,2,5,45,50,1,0.772005772005772,1
2017,1,6,0.6050670860266915,0,44,2,5,17,50,1,-0.30303030303030304,0
2015,1,6,0.3899321221060901,1,2,3,5,17,50,1,-0.09379509379509379,0
2022,1,6,-0.2420268344106766,1,25,2,5,45,47,1,0.03607503607503607,0
2015,1,5,0.5378374098015035,0,18,2,5,17,47,1,-0.41414141414141414,0
2016,1,3,0.5132571441296393,0,34,2,7,15,50,0,-0.5844155844155844,0
2023,0,5,-0.5378374098015035,1,18,0,7,45,5,1,1.1933621933621934,2
2024,0,3,-0.5378374098015035,1,44,2,5,17,50,1,0.12121212121212122,0
2015,1,6,0.4033780573511277,0,46,3,5,17,50,1,0.021645021645021644,0
2021,1,5,-0.26891870490075176,1,36,1,5,17,50,1,2.0836940836940836,0
2018,1,8,-0.07166683485605035,0,64,3,2,45,41,0,-0.7027417027417028,0
2024,0,0,-0.5378374098015035,1,48,3,5,17,9,1,0.09523809523809523,2
2018,1,5,0.26891870490075176,1,48,3,7,17,9,1,0.12987012987012986,2
2022,0,6,-0.5378374098015035,1,2,3,5,17,50,1,1.2034632034632036,0
2024,0,5,-0.5378374098015035,0,44,2,5,17,50,1,0.2077922077922078,0
2024,0,5,-0.5378374098015035,0,44,2,5,17,50,1,0.32323232323232326,0
2018,1,5,0.5683327909372489,0,27,0,7,17,53,1,0.12121212121212122,0
2024,0,6,-0.5378374098015035,0,44,2,5,17,47,1,-0.05194805194805195,0
2024,0,6,-0.5378374098015035,1,69,2,5,17,54,1,0.9956709956709957,1
2024,0,5,-0.5378374098015035,1,37,1,5,17,53,1,4.004329004329004,0
2024,0,6,-0.5378374098015035,1,44,2,5,17,47,1,-0.33910533910533913,0
2023,0,5,-0.5378374098015035,0,48,2,7,17,50,1,0.13564213564213565,0
2023,0,6,-0.5378374098015035,1,37,2,5,17,54,1,2.8354978354978355,0
2024,0,0,-0.5378374098015035,1,18,0,5,17,5,1,0.7864357864357865,2
2024,0,3,-0.5378374098015035,1,44,2,5,17,50,1,0.03463203463203463,0
2014,1,5,0.5132571441296393,0,69,3,7,17,56,1,-0.2987012987012987,1
2024,0,5,-0.5378374098015035,0,44,2,7,17,54,1,0.5324675324675324,0
2020,1,5,0.2420268344106766,0,70,1,7,17,50,1,0.23088023088023088,0
2017,1,8,0.6722967622518795,1,27,3,9,17,10,0,0.0,2
2024,0,6,-0.5378374098015035,1,69,2,5,45,54,1,1.046176046176046,1
2022,1,6,-0.04033780573511277,1,46,3,5,17,50,1,1.694083694083694,0
2010,1,6,0.524391474556466,0,69,2,5,17,49,1,-0.455988455988456,1
2015,1,8,0.524391474556466,1,34,2,2,17,41,1,-0.6060606060606061,0
2022,1,4,-0.2420268344106766,0,70,2,5,34,46,1,-0.4458874458874459,1
2024,0,5,-0.5378374098015035,0,44,2,5,17,50,1,0.15007215007215008,0
2022,1,5,-0.1075674819603007,1,18,3,7,17,5,1,0.5627705627705628,2
2024,0,5,-0.5378374098015035,0,44,2,7,17,54,1,0.42424242424242425,0
2019,1,6,0.13445935245037588,0,46,3,5,17,50,1,1.0577200577200576,0
2019,1,6,0.0,0,46,3,5,17,50,1,0.7561327561327561,0
2019,1,8,1.075674819603007,0,34,2,7,17,7,1,0.26551226551226553,2
2020,1,5,-0.457161798331278,1,69,3,7,45,56,1,0.3463203463203463,1
2014,1,5,0.6588508270068418,1,52,1,5,45,64,1,0.9163059163059163,0
2020,1,5,0.26891870490075176,1,18,0,7,17,5,1,0.44733044733044736,2
2020,1,6,-0.228580899165639,0,46,3,5,17,59,1,3.6002886002886,0
2019,1,5,0.13445935245037588,1,64,2,7,45,47,1,-0.30303030303030304,0
2023,1,8,0.5132571441296393,0,34,2,7,45,63,1,1.1587301587301588,0
2021,1,6,-0.13445935245037588,0,34,2,5,17,48,1,-0.10101010101010101,0
2022,1,3,-0.2823646401457894,1,27,2,5,17,47,1,-0.01443001443001443,0
2022,1,5,-0.018609174379132024,1,18,1,7,17,52,1,1.852813852813853,0
2021,1,5,-0.013445935245037588,0,25,2,7,17,47,1,0.40404040404040403,0
2014,1,6,0.5132571441296393,1,1,1,5,17,50,1,-0.06493506493506493,0
2022,1,6,-0.26891870490075176,1,37,2,5,17,33,1,3.1818181818181817,0
2019,1,5,0.26891870490075176,0,46,1,5,17,50,1,1.002886002886003,0
2021,1,5,0.08067561147022553,1,37,1,5,17,50,1,2.9220779220779223,0
2020,1,5,0.0,0,46,1,5,17,50,1,1.5064935064935066,0
2021,1,6,0.13444590651513086,0,34,2,5,17,48,1,-0.1673881673881674,0
2019,1,5,0.5647292802915788,0,34,2,7,17,7,1,0.05772005772005772,2
2023,0,8,-0.5378374098015035,1,72,2,7,45,50,1,2.212121212121212,0
2010,1,5,0.5378374098015035,1,37,1,7,17,80,1,1.4213564213564214,0
2022,1,6,0.0,0,69,2,5,17,47,1,-0.25396825396825395,1
2018,1,6,0.013445935245037588,0,46,3,5,45,28,1,0.4963924963924964,0
2024,0,6,-0.5378374098015035,0,27,2,5,45,46,1,-0.20634920634920634,0
2021,1,6,-0.08067561147022553,1,73,1,5,17,50,1,1.2178932178932178,0
2022,1,5,-0.44371586308624045,1,46,1,7,17,50,1,2.445887445887446,0
2009,1,5,0.6722967622518795,1,37,1,5,17,63,1,0.1370851370851371,0
2018,1,6,-0.026891870490075177,0,46,3,5,17,50,1,0.7417027417027418,0
2024,0,5,-0.5378374098015035,0,48,2,7,45,50,1,0.42568542568542567,0
2017,1,5,0.40336461141588265,1,18,3,7,17,7,1,0.1370851370851371,2
2014,1,5,0.6795441213489547,0,25,2,5,17,53,1,-0.20202020202020202,0
2022,1,5,-0.2823646401457894,1,18,3,7,17,5,1,0.8008658008658008,2
2015,1,5,0.524391474556466,0,69,0,7,17,56,1,-0.21645021645021645,0
2015,1,5,0.677527231062199,0,25,2,5,17,53,1,-0.23088023088023088,0
2014,1,5,-0.3764861868610525,0,69,3,7,17,56,1,-0.23953823953823955,1
2018,1,6,0.5132571441296393,0,34,2,5,17,48,0,-0.39826839826839827,0
2019,1,5,0.2420268344106766,0,18,2,5,17,47,1,-0.2958152958152958,0
2020,1,5,0.2151349639206014,0,27,1,7,17,7,1,0.40404040404040403,2
2020,1,5,0.26891870490075176,0,44,2,5,17,50,1,0.1443001443001443,0
2019,1,6,0.13445935245037588,0,69,2,5,17,47,1,-0.2958152958152958,1
2024,0,8,-0.5378374098015035,0,18,3,16,45,7,0,0.24386724386724387,2
2023,0,3,-0.5378374098015035,0,70,2,5,17,86,1,0.07936507936507936,1
2024,0,8,-0.5378374098015035,1,72,2,7,17,50,1,2.212121212121212,0
2015,1,4,0.2151349639206014,1,27,2,5,22,44,1,-0.5194805194805194,0
2022,1,6,-0.5109589852466734,0,46,3,5,17,47,1,1.4632034632034632,0
2019,1,8,0.1210134172053383,0,34,2,7,45,7,1,0.30447330447330445,2
2006,1,5,-0.5363583569245495,0,69,0,8,45,72,0,-0.22510822510822512,0
2019,1,5,-0.013445935245037588,1,25,2,7,17,47,1,0.16594516594516595,0
2024,0,5,-0.5378374098015035,1,48,2,5,17,47,1,0.020202020202020204,0
2022,1,5,-0.29581057539082695,0,44,2,5,17,50,1,0.2077922077922078,0
2024,0,5,-0.5378374098015035,1,48,2,5,17,47,1,0.020202020202020204,0
2022,1,5,-0.5338036292279923,1,46,1,7,45,50,1,3.2683982683982684,0
2019,1,5,0.2554727696557142,1,25,2,7,17,47,1,0.2453102453102453,0
2018,1,5,-0.13445935245037588,1,36,1,5,17,50,1,2.660894660894661,0
2022,1,5,0.13445935245037588,1,18,2,7,17,5,1,0.5541125541125541,2
2023,0,0,-0.5378374098015035,1,48,3,5,17,9,1,0.10533910533910534,2
2013,1,5,0.7395264384770674,0,46,1,5,17,6,1,-0.03751803751803752,2
2018,1,4,0.5132571441296393,1,47,2,5,17,50,1,1.0735930735930737,0
2019,1,6,0.05378374098015035,0,46,3,5,17,59,1,3.167388167388167,0
2022,1,5,-0.26891870490075176,1,37,1,5,17,50,1,3.513708513708514,0
2022,1,6,-0.13445935245037588,0,69,2,5,17,47,1,-0.26695526695526695,1
2023,0,5,-0.5378374098015035,0,46,1,5,13,50,1,3.093795093795094,0
2022,1,5,-0.29581057539082695,1,69,2,5,17,49,1,0.21645021645021645,1
2022,1,5,-0.29581057539082695,1,48,2,7,17,47,1,-0.05339105339105339,0
2007,1,6,0.6722967622518795,0,46,3,5,17,59,1,-0.5627705627705628,0
2010,1,0,0.5132571441296393,1,48,0,5,17,10,1,-0.5844155844155844,2
2007,1,3,0.5132571441296393,1,62,3,9,17,11,0,-0.7359307359307359,2
2016,1,3,0.6722967622518795,1,27,2,5,17,50,1,-0.11544011544011544,0
2020,1,6,0.37740051045771505,0,44,2,5,48,50,1,-0.1443001443001443,0
2022,1,6,-0.5375012614203776,0,46,3,5,17,50,1,3.0793650793650795,0
2024,0,6,-0.5378374098015035,0,69,2,5,45,47,1,-0.15873015873015872,1
2024,0,5,-0.5378374098015035,1,37,1,5,17,53,1,5.865800865800866,0
2020,1,3,0.2151349639206014,0,27,2,5,17,50,1,0.050505050505050504,0
2022,1,4,-0.29581057539082695,0,70,2,5,55,46,1,-0.44733044733044736,1
2023,0,5,-0.5378374098015035,1,37,1,5,17,53,1,5.303030303030303,0
2024,0,8,-0.5378374098015035,0,18,3,16,17,7,0,0.1341991341991342,2
2024,0,5,-0.5378374098015035,1,48,2,5,61,47,1,0.03607503607503607,0
2024,0,5,-0.5378374098015035,0,46,1,5,17,37,1,3.093795093795094,0
2024,0,5,-0.5378374098015035,1,48,2,7,17,47,1,-0.008658008658008658,0
2024,0,5,-0.5378374098015035,0,48,2,7,17,47,0,-0.19624819624819625,0
2021,1,4,-0.2823646401457894,0,44,2,5,17,50,1,0.050505050505050504,0
2020,1,6,0.1075674819603007,0,70,3,5,17,50,1,-0.10101010101010101,1
2024,0,3,-0.5378374098015035,0,34,2,5,17,46,1,-0.008658008658008658,0
2019,1,6,0.2420268344106766,0,69,2,5,34,49,1,-0.09523809523809523,1
2024,0,0,-0.5378374098015035,1,48,3,5,17,9,1,-0.08080808080808081,2
2020,1,6,-0.06722967622518794,0,27,2,5,17,46,0,-0.4184704184704185,0
2024,0,5,-0.5378374098015035,1,48,2,7,17,47,1,-0.05772005772005772,0
2024,0,5,-0.5378374098015035,1,48,2,7,17,47,1,-0.06637806637806638,0
2021,1,6,-0.4033780573511277,1,2,3,5,17,50,1,1.189033189033189,0
2018,1,5,0.3899321221060901,0,44,2,5,17,50,1,-0.01443001443001443,0
2018,1,6,0.3495943163709773,0,46,3,5,17,50,1,0.6132756132756133,0
2023,0,6,-0.5378374098015035,1,49,2,5,17,37,1,11.464646464646465,0
2023,1,6,0.5132571441296393,0,46,1,5,17,50,1,3.238095238095238,0
2016,1,2,0.6722967622518795,1,46,1,5,17,59,1,1.202020202020202,0
2019,1,5,0.13445935245037588,0,46,1,5,17,50,1,1.0577200577200576,0
2019,1,6,0.13445935245037588,0,34,2,5,22,48,1,-0.240981240981241,0
2010,1,5,0.4033780573511277,1,37,2,5,17,63,1,0.2813852813852814,0
2024,0,5,-0.5378374098015035,0,70,1,7,17,87,1,1.4646464646464648,0
2022,1,3,-0.14790528769541347,1,44,2,5,17,50,1,0.06349206349206349,0
2016,1,6,0.228580899165639,0,46,3,5,17,50,1,0.3362193362193362,0
2008,1,2,0.6722967622518795,1,2,3,4,45,76,1,0.5844155844155844,0
2019,1,6,0.5378374098015035,0,27,2,5,17,46,0,-0.43722943722943725,0
2021,1,4,-0.26891870490075176,0,44,2,5,17,50,1,0.050505050505050504,0
2018,1,0,-0.29581057539082695,1,44,0,5,36,15,1,-0.22510822510822512,2
2009,1,6,0.8809642313196178,0,69,2,5,45,53,1,-0.35353535353535354,1
2015,1,6,0.5132571441296393,0,69,2,5,45,49,0,-0.3246753246753247,1
2016,1,0,0.5378374098015035,1,18,3,5,17,7,1,-0.31746031746031744,2
2019,1,3,0.13445935245037588,0,27,2,5,17,50,1,0.0,0
2024,0,5,-0.5378374098015035,1,37,1,7,17,37,1,7.66955266955267,0
2009,1,3,0.26891870490075176,1,69,2,5,17,56,1,-0.2813852813852814,1
2019,1,6,0.0,0,46,3,5,17,59,1,3.0663780663780664,0
2021,1,0,0.7395264384770674,1,69,3,5,17,9,1,-0.007215007215007215,2
2010,1,6,0.5132571441296393,1,69,2,5,17,50,1,-0.4401154401154401,1
2024,0,8,-0.5378374098015035,1,46,3,6,17,50,1,4.349206349206349,0
2019,1,5,0.4033780573511277,0,48,0,7,17,53,1,0.05483405483405483,0
2015,1,0,0.6722967622518795,1,18,0,5,17,15,1,-0.18326118326118326,2
2024,0,5,-0.5378374098015035,1,48,2,5,17,47,1,0.021645021645021644,0
2024,0,5,-0.5378374098015035,1,46,3,7,41,45,1,1.3621933621933622,0
2023,0,6,-0.5378374098015035,0,25,2,5,17,47,1,-0.2106782106782107,0
2022,1,3,-0.3495943163709773,0,34,2,5,17,47,1,-0.1443001443001443,0
