Năm sản xuất,Tình trạng,Kiểu dáng,Số Km đã đi,Xuất xứ,Hãng xe,Dẫn động,Số chỗ ngồi,Địa điểm,Động cơ,Hộp số,Giá
2019,1,6,0.17322398376181927,1,69,2,5,17,54,1,0.33910533910533913
2012,1,6,0.5386441659162058,1,27,2,5,48,46,1,-0.5266955266955267
2010,1,5,-0.5364255866007747,0,69,0,7,45,56,1,-0.45165945165945165
2023,0,5,-0.5378374098015035,1,69,0,7,17,56,1,2.8470418470418473
2019,1,5,0.0,1,1,1,5,45,59,1,3.6724386724386724
2023,0,5,-0.5378374098015035,1,25,2,7,17,47,1,0.012987012987012988
2014,1,6,0.5378374098015035,1,2,3,5,45,50,1,0.03607503607503607
2014,1,6,0.6588508270068418,0,69,2,5,36,49,1,-0.3838383838383838
2023,1,5,-0.3630402516160149,1,18,3,7,45,5,1,0.9090909090909091
2008,1,5,1.0846567043466921,0,18,3,7,48,10,1,-0.5916305916305916
2020,1,6,0.29581057539082695,0,69,2,5,45,47,1,-0.35064935064935066
2024,0,0,-0.5378374098015035,1,33,0,5,45,37,1,5.184704184704184
2021,1,6,-0.026891870490075177,0,27,2,5,17,46,1,-0.2741702741702742
2020,1,5,0.0,0,44,2,5,17,50,1,0.1443001443001443
2021,1,6,-0.1075674819603007,0,27,2,5,17,46,1,-0.2698412698412698
2024,0,6,-0.5378374098015035,1,37,2,5,17,62,1,10.093795093795094
2023,0,6,-0.5378374098015035,1,69,2,5,45,54,1,0.9523809523809523
2022,1,5,-0.29581057539082695,0,27,1,7,17,54,1,0.6782106782106783
2019,1,8,0.5132571441296393,0,18,2,7,17,50,1,0.01443001443001443
2023,0,5,-0.5378374098015035,1,63,1,5,17,50,1,0.27994227994227994
2024,0,4,-0.5378374098015035,0,44,2,5,17,47,1,0.07792207792207792
2021,1,5,-0.1075674819603007,1,18,3,7,45,5,1,0.44733044733044736
2024,0,7,-0.5378374098015035,1,27,0,2,45,3,0,2.6911976911976914
2021,1,5,-0.29581057539082695,1,36,1,4,17,59,1,12.04040404040404
2015,1,5,0.26891870490075176,0,34,2,7,17,53,1,-0.23376623376623376
2018,1,6,0.524378028621221,0,44,2,5,17,47,1,-0.2597402597402597
2022,1,8,0.4033780573511277,0,34,2,7,17,7,1,0.7561327561327561
2022,1,5,-0.0149518799924818,0,69,3,7,17,9,1,0.6926406926406926
2022,1,6,-0.13445935245037588,0,44,2,5,17,50,1,0.17316017316017315
2022,1,5,-0.14790528769541347,0,48,2,7,17,50,1,0.12265512265512266
2023,0,2,-0.5378374098015035,1,2,3,4,45,50,1,3.6998556998557
2020,1,5,-0.13445935245037588,0,34,2,7,17,53,1,0.08658008658008658
2011,1,4,0.33614838112593975,1,27,2,5,17,48,1,-0.5194805194805194
2022,1,6,-0.013445935245037588,1,25,2,5,17,47,1,0.5411255411255411
2021,1,6,-0.04033780573511277,0,70,3,5,17,50,1,-0.11544011544011544
2024,0,7,-0.5378374098015035,1,27,3,3,45,0,0,-0.12987012987012986
2023,0,6,-0.5378374098015035,1,46,1,5,17,59,1,10.886002886002887
2021,1,6,-0.05378374098015035,0,27,2,5,17,50,1,-0.15151515151515152
2022,1,8,-0.13445935245037588,0,18,3,16,17,7,0,0.10101010101010101
2021,1,5,-0.2151349639206014,0,27,1,7,17,54,1,0.6262626262626263
2024,0,3,-0.5378374098015035,0,27,2,5,17,47,1,-0.10822510822510822
2023,1,3,-0.4840536688213532,1,25,2,5,17,47,1,0.3318903318903319
2022,1,5,-0.17479715818548866,0,27,1,7,17,7,1,0.8297258297258298
2022,1,5,-0.2420268344106766,0,44,2,5,45,50,1,0.2077922077922078
2024,0,5,-0.5378374098015035,0,44,2,5,17,50,1,0.2077922077922078
2024,0,5,-0.5378374098015035,0,27,1,7,17,7,1,0.8167388167388168
2016,1,5,1.11601262533812,0,69,3,7,17,56,1,-0.19480519480519481
2020,1,5,0.2151349639206014,0,46,1,5,17,50,1,1.5064935064935066
2021,1,6,-0.33614838112593975,0,46,3,5,17,50,1,2.1991341991341993
2019,1,5,0.29581057539082695,0,46,1,5,17,50,1,0.9725829725829725
2022,1,5,-0.14790528769541347,0,46,1,5,17,50,1,2.0836940836940836
2020,1,5,0.32270244588090213,1,52,1,5,17,59,1,3.7445887445887447
2022,0,6,-0.5378374098015035,0,2,3,5,17,50,1,1.621933621933622
2021,1,5,-0.13445935245037588,1,46,1,7,17,59,1,5.386724386724387
2021,1,5,-0.1075674819603007,1,46,1,7,17,59,1,5.316017316017316
2020,1,5,-0.1075674819603007,0,46,1,5,17,50,1,1.2034632034632036
2023,0,0,-0.5378374098015035,1,50,3,5,17,8,1,-0.02886002886002886
2022,1,6,-0.44371586308624045,0,46,3,5,17,47,1,1.3333333333333333
2020,1,5,-0.20168902867556385,1,1,1,7,17,59,1,2.9494949494949494
2022,1,5,-0.5364928162769999,0,27,2,7,14,54,1,0.4401154401154401
2014,1,5,-0.43699289546372166,0,69,3,7,17,56,1,-0.25252525252525254
2022,1,5,-0.14790528769541347,0,25,2,7,17,47,1,0.4184704184704185
2019,1,3,0.0,0,27,2,5,17,50,1,0.007215007215007215
2018,1,6,-0.46388476595379685,0,34,2,5,17,50,1,-0.30303030303030304
2023,0,5,-0.5378374098015035,1,30,0,7,45,2,1,0.7041847041847041
2020,1,3,-0.16135122294045107,0,27,2,5,17,50,1,-0.1443001443001443
2009,1,6,0.6722967622518795,1,69,2,5,17,50,1,-0.44733044733044736
2024,0,5,-0.5378374098015035,1,46,1,7,45,50,1,3.165945165945166
2019,1,6,0.026891870490075177,0,34,2,5,17,50,1,-0.17316017316017315
2004,1,5,0.7933101794572177,0,48,3,8,22,50,0,-0.8455988455988456
2017,1,6,-0.4450604566107442,0,69,2,5,17,47,0,-0.4862914862914863
2024,0,0,-0.5378374098015035,1,18,0,5,45,5,1,0.9393939393939394
2015,1,4,0.3796594275788814,1,69,2,5,17,45,1,-0.42712842712842713
2018,1,5,0.524391474556466,0,46,1,5,17,50,1,0.8441558441558441
2022,1,6,-0.4296648607551762,1,52,3,4,17,58,1,6.774891774891775
2022,1,3,-0.2823646401457894,0,34,2,5,17,47,1,-0.15873015873015872
2024,0,5,-0.5378374098015035,0,27,1,6,17,7,1,1.29004329004329
2011,1,3,0.9412154671526313,1,46,3,7,17,59,1,-0.12554112554112554
2024,0,5,-0.5378374098015035,1,18,1,7,45,52,1,1.9393939393939394
2019,1,6,-0.09412154671526313,0,34,2,5,22,48,1,-0.23953823953823955
2021,1,6,-0.26891870490075176,0,46,3,5,17,50,1,0.8585858585858586
2024,0,3,-0.5378374098015035,0,51,2,5,45,48,1,0.4963924963924964
2016,1,5,0.4033780573511277,0,69,3,7,17,56,1,-0.15151515151515152
2024,0,8,-0.5378374098015035,0,34,2,7,45,7,1,1.0591630591630592
2024,0,5,-0.5378374098015035,1,46,1,7,45,59,1,6.744588744588745
2018,1,6,0.47060773357631563,0,44,2,5,17,50,1,-0.11255411255411256
2022,1,3,-0.013445935245037588,0,27,2,5,17,50,1,0.32323232323232326
2024,0,5,-0.5378374098015035,1,18,3,7,17,5,1,0.86002886002886
2019,1,3,0.0,0,27,2,5,17,50,1,0.015873015873015872
2023,0,5,-0.5378374098015035,0,2,1,5,17,50,1,2.184704184704185
2023,0,3,-0.5378374098015035,1,41,2,5,17,47,1,-0.16883116883116883
2022,1,5,-0.42085777316967654,0,46,3,5,45,50,1,1.4184704184704184
2018,1,6,0.5132571441296393,0,44,2,5,22,47,1,-0.5295815295815296
2024,0,5,-0.5378374098015035,0,69,3,7,13,47,1,-0.13997113997113997
2022,1,4,0.5132571441296393,0,34,2,5,17,44,1,-0.3823953823953824
2024,0,3,-0.5378374098015035,0,34,2,5,45,50,1,0.38095238095238093
2024,0,0,-0.5378374098015035,1,18,0,5,17,5,1,0.7994227994227994
2021,1,4,-0.4033780573511277,1,47,2,4,17,47,1,1.3636363636363635
2007,1,6,0.6050670860266915,1,46,3,5,2,78,1,-0.3708513708513709
2021,1,5,0.08067561147022553,1,69,0,7,17,56,1,2.272727272727273
2024,0,0,-0.5378374098015035,0,18,3,5,17,5,1,-0.004329004329004329
2020,1,5,-0.1776342505221916,1,46,1,5,45,50,1,1.9956709956709957
2022,1,5,-0.457161798331278,0,27,1,7,17,54,1,0.7575757575757576
2024,0,5,-0.5378374098015035,1,69,2,5,45,49,1,0.2712842712842713
2024,0,3,-0.5378374098015035,0,27,2,5,17,50,1,0.18037518037518038
2021,1,3,-0.5109455393114284,1,25,2,5,17,49,1,-0.06493506493506493
2023,0,5,-0.5378374098015035,1,63,1,5,17,50,1,0.4531024531024531
2019,1,6,0.0,1,69,2,5,17,50,1,0.23088023088023088
2023,0,5,-0.5378374098015035,1,69,2,5,45,28,1,0.15873015873015872
2023,0,5,-0.5378374098015035,1,72,1,7,45,50,1,2.0836940836940836
2016,1,6,0.6722967622518795,0,46,3,5,17,50,1,0.3246753246753247
2022,1,5,-0.26891870490075176,1,48,2,7,17,47,1,-0.1443001443001443
2019,1,6,0.26891870490075176,1,25,2,5,45,49,1,-0.10966810966810966
2020,1,6,-0.13445935245037588,0,70,3,5,17,50,1,-0.08080808080808081
2021,1,1,-0.45985098538028557,1,52,3,2,17,59,1,11.176046176046176
2017,1,4,0.26891870490075176,0,44,2,5,17,47,1,-0.40404040404040403
2018,1,5,0.32270244588090213,0,46,1,5,17,50,1,0.784992784992785
2020,1,6,0.13445935245037588,1,69,2,5,17,50,1,0.26551226551226553
2019,1,6,0.13445935245037588,0,46,3,5,17,50,1,1.3203463203463204
2022,1,5,-0.4033780573511277,0,70,1,5,17,87,1,0.32323232323232326
2016,1,6,0.4033780573511277,0,46,3,5,45,50,1,0.32323232323232326
2022,1,3,0.0,0,34,2,5,45,47,1,-0.10101010101010101
2015,1,5,-0.5376895045138081,0,69,3,7,17,10,0,-0.12987012987012986
2024,0,0,-0.5378374098015035,0,18,0,5,17,5,1,0.35353535353535354
2021,1,6,-0.17479715818548866,0,46,3,5,45,50,1,1.2178932178932178
2024,0,8,-0.5378374098015035,0,34,2,7,45,63,1,1.593073593073593
2019,1,6,0.1210134172053383,0,46,3,5,17,50,1,1.3203463203463204
2022,1,3,-0.4033780573511277,0,69,3,8,17,50,0,0.05772005772005772
2016,1,8,0.5132571441296393,0,27,3,29,17,18,0,0.12987012987012986
2024,0,4,-0.5378374098015035,1,69,2,5,24,43,1,-0.37518037518037517
2021,1,6,0.011550058375487289,0,69,2,5,55,47,1,-0.31024531024531027
2023,0,6,-0.5378374098015035,1,69,2,5,45,33,1,1.2121212121212122
2006,1,3,0.5132571441296393,0,69,3,8,22,50,0,-0.6883116883116883
2023,1,5,-0.4974996040663908,0,27,1,7,17,54,1,0.8297258297258298
2024,0,8,-0.5378374098015035,1,72,2,7,45,50,1,2.212121212121212
2024,0,3,-0.5378374098015035,1,44,2,5,22,47,1,-0.1240981240981241
2022,1,3,-0.33614838112593975,0,34,2,5,17,47,1,-0.11544011544011544
2013,1,6,0.4033780573511277,1,2,3,5,17,50,1,-0.2886002886002886
2023,0,0,-0.5378374098015035,1,48,0,5,45,9,1,0.3203463203463203
2023,0,3,-0.5378374098015035,1,41,2,5,17,47,1,-0.16883116883116883
2020,1,6,0.0,0,34,2,5,17,50,1,-0.20057720057720058
2024,0,5,-0.5378374098015035,1,25,2,7,61,47,1,-0.03463203463203463
2021,1,0,0.06722967622518794,1,18,0,5,17,5,1,0.4184704184704185
2024,0,6,-0.5378374098015035,0,34,2,5,45,48,1,-0.08080808080808081
2018,1,6,0.26891870490075176,0,69,2,5,17,50,1,0.044733044733044736
2021,1,4,-0.26891870490075176,1,25,2,5,22,43,1,-0.39826839826839827
2022,1,3,-0.14790528769541347,0,34,2,5,17,46,1,0.03607503607503607
2016,1,5,1.1025666900930824,0,69,3,7,30,10,0,-0.10822510822510822
2024,0,8,-0.5378374098015035,1,72,2,7,45,50,1,1.924963924963925
2015,1,6,0.5132571441296393,0,46,3,5,17,50,1,-0.007215007215007215
2017,1,5,0.6454048917618043,1,69,0,7,17,56,1,1.2626262626262625
2007,1,4,1.210134172053383,1,69,2,5,17,45,1,-0.6147186147186147
2021,1,6,0.16135122294045107,0,27,2,5,2,46,1,-0.2987012987012987
2024,0,4,-0.5378374098015035,0,34,2,5,45,44,1,-0.4098124098124098
2024,0,6,-0.5378374098015035,0,27,2,5,17,48,1,0.14862914862914864
2024,0,5,-0.5378374098015035,0,18,2,5,17,47,1,0.30735930735930733
2024,0,5,-0.5378374098015035,0,70,2,5,17,90,1,0.02886002886002886
2024,0,5,-0.5378374098015035,0,51,2,7,45,48,1,0.6551226551226551
2019,1,5,-0.1075674819603007,0,44,2,5,17,54,1,0.10101010101010101
2023,0,6,-0.5378374098015035,1,25,2,5,1,47,1,0.9725829725829725
2018,1,5,0.2151349639206014,1,36,1,5,17,59,1,6.124098124098124
2003,1,6,0.5132571441296393,0,17,2,5,9,43,0,-0.9047619047619048
2017,1,6,-0.13445935245037588,1,46,1,5,17,59,1,4.321789321789322
2012,1,6,-0.3495943163709773,1,56,1,4,17,83,1,11.417027417027416
2022,1,5,-0.30925651063586457,0,46,1,5,45,50,1,1.9393939393939394
2006,1,9,6.185130212717291,1,67,1,45,45,0,0,-0.36796536796536794
2023,0,0,-0.5378374098015035,1,18,0,5,45,5,1,0.9393939393939394
2023,0,0,-0.5378374098015035,1,18,0,5,17,5,1,0.9393939393939394
2018,1,5,-0.36473443945688966,1,42,1,5,17,59,1,3.2813852813852815
2018,1,3,0.3764861868610525,0,27,2,5,17,50,1,-0.01443001443001443
2021,1,0,0.08067561147022553,1,18,3,5,45,7,1,-0.10966810966810966
2021,1,5,-0.2823646401457894,0,46,3,5,17,50,1,1.2756132756132756
2020,1,6,-0.26891870490075176,1,1,2,5,17,50,1,1.406926406926407
2017,1,6,0.0,1,48,2,5,17,43,1,-0.5295815295815296
2022,1,5,-0.29581057539082695,0,25,2,7,47,47,1,0.38095238095238093
2021,1,5,0.04033780573511277,1,69,0,7,17,56,1,2.862914862914863
2021,1,5,-0.1075674819603007,1,46,1,7,17,59,1,5.373737373737374
2021,1,6,-0.26891870490075176,0,46,3,5,17,50,1,1.621933621933622
2005,1,4,0.5132571441296393,0,11,2,5,45,39,0,-0.8614718614718615
2003,1,6,1.075674819603007,0,2,3,5,22,54,1,-0.759018759018759
2015,1,3,0.752972373722105,0,69,3,7,17,50,1,-0.2741702741702742
2018,1,3,0.7419601527564192,0,69,3,8,45,50,0,-0.18037518037518038
2023,0,8,-0.5378374098015035,0,18,3,6,45,7,0,0.2958152958152958
2016,1,4,0.4033780573511277,0,8,2,5,45,43,0,-0.7215007215007215
2004,1,6,0.5132571441296393,1,46,3,5,45,55,1,-0.7503607503607503
2024,0,0,-0.5378374098015035,0,18,0,5,45,5,1,0.24242424242424243
2020,1,5,-0.20168902867556385,1,46,1,7,17,59,1,4.96969696969697
2023,0,5,-0.5378374098015035,1,63,1,5,45,50,1,0.22943722943722944
2021,1,6,0.26891870490075176,0,27,2,5,17,46,1,-0.31313131313131315
2020,1,5,0.4033780573511277,1,48,2,7,17,47,0,-0.2741702741702742
2004,1,6,6.185130212717291,0,44,2,5,21,48,1,-0.7142857142857143
2022,1,4,-0.41682399259616526,0,70,2,5,21,46,1,-0.455988455988456
2003,1,6,0.5132571441296393,0,11,2,5,59,47,0,-0.8946608946608947
2023,0,6,-0.5378374098015035,1,69,2,5,45,50,1,0.8152958152958153
2020,1,6,0.13445935245037588,0,44,2,5,17,50,1,-0.06493506493506493
2018,1,5,0.14790528769541347,0,44,2,5,17,50,1,0.01443001443001443
2018,1,0,0.8067561147022554,1,50,3,5,17,10,1,-0.30158730158730157
2021,1,3,-0.2554727696557142,0,34,2,5,17,46,1,-0.08658008658008658
2024,0,0,-0.5378374098015035,0,18,0,5,45,5,1,0.08658008658008658
2018,1,6,0.1075674819603007,0,69,2,5,17,47,1,-0.3318903318903319
2018,1,6,0.26891870490075176,0,44,2,5,17,50,1,-0.1370851370851371
2024,0,5,-0.5378374098015035,1,48,0,7,41,9,1,1.0245310245310246
2011,1,4,0.5132571441296393,1,3,2,5,17,41,0,-0.8354978354978355
2017,1,6,0.6316631459413758,0,8,2,5,17,46,1,-0.5772005772005772
2019,1,4,0.0,0,70,2,5,17,46,1,-0.5137085137085137
2017,1,5,0.13445935245037588,0,34,2,7,61,50,1,-0.3823953823953824
2016,1,4,0.5132571441296393,0,8,2,5,45,41,0,-0.7215007215007215
2011,1,8,0.5132571441296393,0,8,2,2,48,39,0,-0.86002886002886
2024,0,0,-0.5378374098015035,0,18,3,5,17,5,1,-0.007215007215007215
2013,1,5,0.4033780573511277,0,69,3,7,17,56,1,-0.3116883116883117
2020,1,6,0.0,0,34,2,5,17,48,1,-0.20923520923520925
2007,1,6,0.6722967622518795,1,37,3,5,45,63,1,-0.13852813852813853
2024,0,5,-0.5378374098015035,0,69,3,7,45,9,1,0.7647907647907648
1996,1,6,4.168239925961653,1,69,3,5,17,59,1,-0.15151515151515152
2019,1,6,0.5378374098015035,0,69,2,5,61,47,0,-0.44733044733044736
2004,1,4,6.185130212717291,1,34,2,5,55,41,0,-0.8268398268398268
2019,1,6,0.26891870490075176,0,25,2,5,17,47,1,-0.354978354978355
2022,1,3,-0.41682399259616526,0,34,2,5,17,47,1,-0.11544011544011544
2014,1,8,1.0353370138678943,1,34,2,2,17,41,1,-0.6810966810966811
2024,0,8,-0.5378374098015035,1,72,2,7,17,50,1,2.212121212121212
2024,0,5,-0.5378374098015035,0,44,2,7,17,54,1,0.42424242424242425
2015,1,5,0.20168902867556385,1,52,1,5,17,64,1,1.7821067821067822
2017,1,4,0.17479715818548866,1,27,2,5,23,41,1,-0.5266955266955267
2019,1,0,0.2151349639206014,1,48,0,5,17,9,1,-0.05194805194805195
2020,1,3,0.09412154671526313,0,27,2,5,17,50,1,-0.23088023088023088
2010,1,4,1.5062136661491108,1,27,2,5,17,42,0,-0.7546897546897547
2024,0,0,-0.5378374098015035,0,18,0,5,45,5,1,0.25252525252525254
2007,1,6,1.075674819603007,1,50,2,5,17,59,1,-0.5295815295815296
2023,0,4,-0.5378374098015035,0,44,2,5,45,47,1,0.03463203463203463
2006,1,5,1.0617986144301284,1,46,1,5,17,63,1,-0.38961038961038963
2018,1,6,-0.4033780573511277,1,46,1,5,45,59,1,5.258297258297258
2012,1,3,1.344593524503759,0,69,3,8,17,50,0,-0.5266955266955267
2022,1,6,-0.29581057539082695,1,1,1,5,17,59,1,3.6002886002886
2023,1,6,-0.5028779781644058,1,52,3,4,45,58,1,8.432900432900434
2011,1,5,0.6534724529088268,0,25,2,5,48,53,1,-0.443001443001443
2023,0,0,-0.5378374098015035,1,50,0,5,17,8,1,0.19480519480519481
2019,1,3,0.4033780573511277,0,69,3,8,17,50,1,-0.010101010101010102
2024,0,5,-0.5378374098015035,1,18,0,7,45,5,1,1.173160173160173
2014,1,5,0.3764861868610525,1,36,1,5,17,59,1,2.59018759018759
2021,1,5,-0.013445935245037588,0,27,1,7,17,54,1,0.6421356421356421
2010,1,5,0.3495943163709773,1,37,1,7,48,73,1,0.9018759018759018
2021,1,5,-0.33614838112593975,1,46,1,7,17,59,1,5.331890331890332
2018,1,6,0.02151349639206014,0,46,3,5,45,28,1,0.4675324675324675
2022,1,6,-0.33614838112593975,1,46,3,5,17,59,1,5.692640692640692
2004,1,6,2.151349639206014,0,46,3,5,17,55,1,-0.746031746031746
2021,1,6,0.5132571441296393,0,34,2,5,17,48,1,-0.17316017316017315
2022,1,6,-0.2823646401457894,1,52,3,4,17,58,1,6.63059163059163
2018,1,0,0.5916211507816539,1,69,3,5,33,9,1,-0.15151515151515152
2024,0,5,-0.5378374098015035,1,72,1,7,17,50,1,1.9985569985569986
2023,1,5,-0.5163239134094434,1,69,2,5,17,41,1,-0.17316017316017315
2023,0,6,-0.5378374098015035,1,50,2,5,17,41,1,-0.25252525252525254
2022,1,5,-0.41682399259616526,1,69,1,7,17,62,1,5.909090909090909
2022,1,3,-0.228580899165639,1,27,2,5,17,47,1,-0.02886002886002886
2008,1,6,-0.535820519514748,1,69,2,5,21,53,1,-0.468975468975469
2022,1,6,-0.2554727696557142,0,34,2,5,17,48,1,-0.050505050505050504
2022,1,6,-0.2151349639206014,0,27,2,5,2,46,1,-0.240981240981241
2022,0,6,-0.5378374098015035,1,2,3,5,17,50,1,3.0505050505050506
2024,0,5,-0.5378374098015035,1,69,3,7,45,56,1,0.7359307359307359
2024,0,6,-0.5378374098015035,0,2,3,5,45,50,1,2.4588744588744587
2020,1,6,0.04033780573511277,0,34,2,5,17,46,1,-0.455988455988456
2019,1,6,0.2151349639206014,0,69,2,5,23,47,0,-0.42568542568542567
2021,1,6,-0.44371586308624045,0,46,3,5,17,50,1,1.6507936507936507
2012,1,3,1.479052876954135,0,69,3,8,17,50,1,-0.4906204906204906
2008,1,4,1.479052876954135,1,27,2,5,17,42,0,-0.7503607503607503
2017,1,6,0.6722967622518795,0,46,3,5,5,50,1,0.050505050505050504
2022,1,6,0.13445935245037588,0,25,2,5,17,47,1,-0.16594516594516595
2024,0,5,-0.5378374098015035,1,46,1,7,41,59,1,4.738816738816739
2022,1,5,-0.013445935245037588,1,69,2,5,17,41,1,-0.22510822510822512
2008,1,8,0.5132571441296393,1,69,2,7,45,53,1,-0.15151515151515152
2020,1,5,0.1210134172053383,1,46,1,7,17,59,1,3.311688311688312
2018,1,5,0.6588508270068418,0,44,2,5,17,50,1,-0.03607503607503607
2023,0,8,-0.5378374098015035,0,34,2,7,41,7,1,0.9725829725829725
2019,1,6,0.0,0,44,2,5,17,50,1,-0.05772005772005772
2023,0,4,-0.5378374098015035,1,64,2,5,45,43,1,-0.19624819624819625
2019,1,6,6.185130212717291,0,44,2,5,17,50,1,-0.06493506493506493
2015,1,4,0.43699289546372166,0,8,2,5,13,41,1,-0.6637806637806638
2019,1,6,0.32270244588090213,1,2,3,5,45,50,1,0.7575757575757576
2018,1,6,-0.013445935245037588,0,69,2,5,47,49,1,-0.20202020202020202
2019,1,6,-0.47598610767433064,0,25,2,5,46,47,1,-0.2741702741702742
2020,1,5,-0.4033780573511277,1,48,2,7,17,47,1,-0.17316017316017315
2017,1,6,0.5378374098015035,0,46,3,5,17,50,1,0.33766233766233766
2021,1,5,0.0,1,36,1,7,17,50,1,1.7243867243867244
2021,1,5,-0.09412154671526313,0,44,2,7,17,54,1,0.35209235209235207
2020,1,6,0.06722967622518794,0,69,2,5,17,47,1,-0.3318903318903319
2003,1,6,0.5132571441296393,0,11,2,5,55,48,0,-0.8888888888888888
2015,1,6,0.5132571441296393,1,46,3,5,17,81,1,4.825396825396825
2024,0,6,-0.5378374098015035,0,27,2,5,13,48,1,-0.010101010101010102
2019,1,3,0.5132571441296393,0,69,3,8,2,50,1,-0.12265512265512266
2020,1,4,-0.05378374098015035,0,34,2,5,17,44,1,-0.49783549783549785
2023,0,5,-0.5378374098015035,1,50,2,5,17,26,1,-0.023088023088023088
2021,1,5,0.0,0,70,1,7,17,50,1,0.3246753246753247
2008,1,3,1.3580394597487966,0,48,2,7,45,53,1,-0.5151515151515151
2018,1,3,-0.26891870490075176,1,25,2,5,17,49,1,-0.08658008658008658
2024,0,5,-0.5378374098015035,1,69,2,5,45,49,1,0.14285714285714285
2018,1,3,0.5132571441296393,1,25,2,5,33,49,1,-0.16594516594516595
2021,1,5,-0.1075674819603007,0,27,1,7,17,7,1,0.7070707070707071
2011,1,4,-0.3899321221060901,1,34,2,5,17,41,1,-0.5728715728715729
2007,1,6,0.5132571441296393,0,25,2,5,45,50,1,-0.5627705627705628
2021,1,6,-0.09412154671526313,0,46,3,5,17,50,1,2.1572871572871573
2005,1,5,0.5132571441296393,0,69,3,8,1,49,0,-0.7142857142857143
2011,1,4,1.7479715818548867,0,8,2,5,17,39,0,-0.836940836940837
2016,1,4,0.5132571441296393,0,8,2,5,34,41,0,-0.7142857142857143
2021,1,5,0.13445935245037588,0,70,3,7,17,50,1,0.20202020202020202
2022,1,6,-0.490776636443872,0,46,3,5,45,47,1,1.5064935064935066
2013,1,6,0.5132571441296393,0,8,2,5,2,48,0,-0.6305916305916306
2022,1,0,-0.3697632192385337,1,54,0,5,45,80,1,6.974025974025974
2018,1,6,0.26891870490075176,0,44,2,5,17,47,1,-0.2741702741702742
2019,1,5,0.5132571441296393,1,69,3,7,45,47,1,-0.2453102453102453
2021,1,6,1.2504719777884958,1,25,2,5,13,49,1,-0.05194805194805195
2023,0,6,-0.5378374098015035,1,50,2,5,17,41,1,-0.25252525252525254
2003,1,6,0.5132571441296393,0,18,2,5,1,48,0,-0.7575757575757576
2022,1,6,-0.451783424233263,0,46,3,5,45,47,1,1.3463203463203464
2019,1,5,0.30925651063586457,0,44,2,5,17,54,1,0.007215007215007215
2015,1,4,0.609880730844415,1,27,2,5,17,41,0,-0.6305916305916306
2016,1,3,0.6722967622518795,0,69,3,8,17,50,0,-0.41414141414141414
2010,1,6,0.5132571441296393,1,69,2,5,17,48,1,-0.4834054834054834
2024,0,6,-0.5378374098015035,0,27,2,5,45,46,1,-0.15873015873015872
2023,0,5,-0.5378374098015035,1,18,0,7,45,5,1,1.0274170274170273
2022,1,6,-0.08067561147022553,0,44,2,5,45,47,1,-0.1443001443001443
2024,0,7,-0.5378374098015035,0,67,3,3,2,0,0,-0.417027417027417
2023,0,5,-0.5378374098015035,1,46,2,7,33,91,1,2.357864357864358
2021,1,6,0.5132571441296393,1,25,2,5,20,49,1,-0.07936507936507936
2017,1,5,-0.20168902867556385,0,46,1,5,45,50,1,0.784992784992785
2003,1,6,0.5132571441296393,0,69,2,5,2,49,0,-0.7575757575757576
2019,1,6,0.06722967622518794,0,46,3,5,17,47,1,0.42568542568542567
2018,1,6,0.5132571441296393,1,25,2,5,5,49,1,-0.2741702741702742
2022,1,6,-0.26891870490075176,1,37,2,5,17,33,1,3.1818181818181817
2009,1,1,0.5378374098015035,1,72,2,4,17,54,1,0.015873015873015872
2019,1,6,0.5132571441296393,0,27,2,5,58,46,0,-0.47619047619047616
2009,1,4,0.5132571441296393,0,8,2,5,48,39,0,-0.8658008658008658
2021,1,6,-0.13445935245037588,1,37,2,5,17,54,1,2.215007215007215
2024,1,5,-0.519013100458451,0,25,1,7,45,47,1,0.9307359307359307
2014,1,6,0.5132571441296393,1,27,2,5,45,46,1,-0.5194805194805194
2017,1,6,0.4033780573511277,0,44,2,5,17,47,1,-0.3246753246753247
2018,1,6,0.5132571441296393,1,25,2,5,48,49,1,-0.23809523809523808
2023,0,6,-0.5378374098015035,1,25,2,5,61,50,0,2.5165945165945165
2002,1,5,1.7076337761197737,0,69,0,8,45,72,0,-0.5901875901875901
2014,1,3,0.6588508270068418,0,69,3,8,50,50,0,-0.4834054834054834
2021,1,5,-0.05378374098015035,0,46,1,5,17,50,1,1.3621933621933622
2022,1,5,0.0,0,27,1,7,17,54,1,0.7215007215007215
2018,1,6,-0.457161798331278,0,27,2,5,17,46,1,-0.3852813852813853
2012,1,4,1.210134172053383,0,18,2,5,17,49,1,-0.5988455988455988
2013,1,5,0.4840536688213532,0,46,1,5,45,50,1,-0.06493506493506493
2020,1,5,-0.17479715818548866,1,36,1,4,17,59,1,10.31024531024531
2019,1,5,0.26891870490075176,0,46,1,5,45,50,1,0.8152958152958153
2020,1,6,0.5132571441296393,0,25,2,5,17,47,1,-0.2813852813852814
2020,1,4,0.1075674819603007,0,70,2,5,17,46,1,-0.48484848484848486
2022,1,0,-0.14790528769541347,0,18,3,5,17,7,1,-0.10822510822510822
2024,0,6,-0.5378374098015035,0,27,2,5,13,44,1,-0.31024531024531027
2024,0,5,-0.5378374098015035,1,63,1,5,17,50,1,0.5108225108225108
2024,0,5,-0.5378374098015035,0,27,1,7,13,7,1,1.2611832611832612
